_id,route name,sector name,grade,ascents,stars
5fd79df76dfc313795a73d00,Decision Hit,Es grau des ruc,7a+,32,4
5fd79df76dfc313795a73d01,Vall-de-mega,Valldemossa,7a,31,4
5fd79df76dfc313795a73d02,No badis,Gorg blau,7a,31,3
5fd79df76dfc313795a73d03,Sostre Direct,Valldemossa,7a+,30,3
5fd79df76dfc313795a73d04,"In the night, every cat is black",Porto Cristo,8a,30,4
5fd79df76dfc313795a73d05,Poker Face,Alaró,7b+,30,4
5fd79df76dfc313795a73d06,Smash It In!,Cala Barques,8a,30,4
5fd79df76dfc313795a73d07,Psycho killer,Fraguel,6c+,29,3
5fd79df76dfc313795a73d08,Camino al infierno,Puig de Garrafa,7b,29,1
5fd79df76dfc313795a73d09,Al tanto que va de canto,Puig de Garrafa,6b+,29,4
5fd79df76dfc313795a73d0a,Pantano Boas,Fraguel,7c+,28,5
5fd79df76dfc313795a73d0b,Si yo fuera Presidente,"S'estret",7a+,28,4
5fd79df76dfc313795a73d0c,666,Fraguel,6b+,28,3
5fd79df76dfc313795a73d0d,Es Pasto,El Calo de Betlem,6b+,28,4
5fd79df76dfc313795a73d0e,Glasnost,Fraguel,7b,28,3
5fd79df76dfc313795a73d0f,Transexual,Cala Barques,7b,28,4
5fd79df76dfc313795a73d10,Bombay Bicycle Club,"S'estret",6c,28,4
5fd79df76dfc313795a73d11,Via morito,Comuna de caimari,6c,28,4
5fd79df76dfc313795a73d12,Supernenas,"S'estret",7c,27,4
5fd79df76dfc313795a73d13,Morir Martir,Rigor mortis,7b,27,4
5fd79df76dfc313795a73d14,Colesterol Party,Tijuana,6a+,27,4
5fd79df76dfc313795a73d15,Vision,El museo,7b,27,3
5fd79df76dfc313795a73d16,Cloncion,Alaró,7b,26,4
5fd79df76dfc313795a73d17,Mort de fam,Gorg blau,7a+,26,4
5fd79df76dfc313795a73d18,Xop suey de vaca loca,Xon Xanquete,7a+,26,3
5fd79df76dfc313795a73d19,Kiko,Valldemossa,6b,26,3
5fd79df76dfc313795a73d1a,N.N.,"S'estret",6b+,26,2
5fd79df76dfc313795a73d1b,French Kiss,Fraguel,8b,26,4
5fd79df76dfc313795a73d1c,Sergi,Puig de Garrafa,7b+,26,4
5fd79df76dfc313795a73d1d,Directland,Port De Soller,7b,26,3
5fd79df76dfc313795a73d1e,Biceps Blowout,"S'estret",7a+,26,4
5fd79df76dfc313795a73d1f,Fup,Puig de Garrafa,5a,26,3
5fd79df76dfc313795a73d20,Simiocracia,Alaró,7a,26,4
5fd79df76dfc313795a73d21,To pati,Alaró,7a+,25,4
5fd79df76dfc313795a73d22,Bon vi,Port De Soller,6a+,25,2
5fd79df76dfc313795a73d23,Rigor mortis,Puig de Garrafa,7c+,25,4
5fd79df76dfc313795a73d24,Bon vi,Port De Soller,6a+,25,2
5fd79df76dfc313795a73d25,Rigor mortis,Puig de Garrafa,7c+,25,4
5fd79df76dfc313795a73d26,Churro pino,Fraguel,6a,24,2
5fd79df76dfc313795a73d27,Bomber torrat,"S'estret",7a+,24,3
5fd79df76dfc313795a73d28,Sun,Port De Soller,6c,24,3
5fd79df76dfc313795a73d29,Airbus,Gorg blau,7a+,24,3
5fd79df76dfc313795a73d2a,Princess of Transilvania,Porto Colom,7a,24,4
5fd79df76dfc313795a73d2b,Humanoide,Fraguel,8a+,24,4
5fd79df76dfc313795a73d2c,"Lola's",Gorg blau,6c+,24,4
5fd79df76dfc313795a73d2d,Fortuna,Cala Barques,6a+,24,2
5fd79df76dfc313795a73d2e,Xorics,Cala Magraner,6b+,24,3
5fd79df76dfc313795a73d2f,Bubu mac,Port De Soller,6b+,23,4
5fd79df76dfc313795a73d30,Big XXL,Cala Barques,7a,23,4
5fd79df76dfc313795a73d31,ejector seat,Porto Cristo,7c,23,4
