_id,route name,sector name,grade,ascents,stars
5fd7950c6dfc313795a71c55,Ivan tres potes,Can Torxa,7a+,94,2
5fd7950c6dfc313795a71c56,Toni Kaneloni,Espadelles,8a+,94,4
5fd7950c6dfc313795a71c57,La niña de la selva,Espadelles,7a+,94,3
5fd7950c6dfc313795a71c58,La chinita de al lao,"Camí de l'ermita",6b,94,3
5fd7950c6dfc313795a71c59,El sistema,Espadelles,7c+,94,4
5fd7950c6dfc313795a71c5a,Guill-at,Finestra,7b+,92,3
5fd7950c6dfc313795a71c5b,Pollastre de granja,Ca La Marta,8a,92,4
5fd7950c6dfc313795a71c5c,Comendatore Paco,Punta Espadelles,6b,92,4
5fd7950c6dfc313795a71c5d,Esperiedre,Cabernet,7c,91,4
5fd7950c6dfc313795a71c5e,super porc,Ca La Marta,6a,91,1
5fd7950c6dfc313795a71c5f,Malagueña salerosa,Culample4,7a,91,4
5fd7950c6dfc313795a71c60,Trumfus peluts,Can Torxa,5c,90,2
5fd7950c6dfc313795a71c61,Parabellum,Ca La Marta,7c+,90,4
5fd7950c6dfc313795a71c62,Una de dedos,Reggae,6a,90,3
5fd7950c6dfc313795a71c63,Llarga i gorda,Finestra,6c+,89,3
5fd7950c6dfc313795a71c64,Jass,Chorreras,6b,89,3
5fd7950c6dfc313795a71c65,Setareh,Espadelles,6c,89,4
5fd7950c6dfc313795a71c66,Los sobraos,Ca La Marta,7c,88,4
5fd7950c6dfc313795a71c67,Ulls,Can Pesafigues,6c+,88,2
5fd7950c6dfc313795a71c68,La Perdonavidas,Catedral,8a,88,4
5fd7950c6dfc313795a71c69,La sombra del viento,Finestra,8a,88,3
5fd7950c6dfc313795a71c6a,El jardinero fiel,Can regino,7a,87,4
5fd7950c6dfc313795a71c6b,Fongicida,Cova Soleiada,7c,86,2
5fd7950c6dfc313795a71c6c,Braguetasso,Espadelles,8a+,86,3
5fd7950c6dfc313795a71c6d,Gatchetobrazos,Can regino,6b,86,3
5fd7950c6dfc313795a71c6e,Chupa sangre,Tenebres,7c,85,4
5fd7950c6dfc313795a71c6f,Kriptonita,Can verdures,7c+,85,3
5fd7950c6dfc313795a71c70,Puma,Cingles del Molí,5b,85,2
5fd7950c6dfc313795a71c71,Habana club,Finestra,7c,85,3
5fd7950c6dfc313795a71c72,Mindundi,Cova del cavall,7b+,85,4
5fd7950c6dfc313795a71c73,Overbooking,Can Torxa,6a+,85,3
5fd7950c6dfc313795a71c74,Joguina sexual,Can Dit Gros,7c+,84,4
5fd7950c6dfc313795a71c75,para cuenca por amor,Espadelles,7a+,84,3
5fd7950c6dfc313795a71c76,Els meteorolegs,Punta Espadelles,7a,84,3
5fd7950c6dfc313795a71c77,La expo,Cabernet,6b+,83,3
5fd7950c6dfc313795a71c78,Cine-exin,Finestra,7b+,83,3
5fd7950c6dfc313795a71c79,Lo morissec assasí,Bloc del Pork,5c,83,3
5fd7950c6dfc313795a71c7a,Jodo co pues,Espadelles extension,7b,83,4
5fd7950c6dfc313795a71c7b,Ave felix,Ca La Marta,6c,82,2
5fd7950c6dfc313795a71c7c,Bona minyona,Can Dit Gros,7c+,82,4
5fd7950c6dfc313795a71c7d,Per comenca,Espadelles,6a+,82,2
5fd7950c6dfc313795a71c7e,Sampindoli,"Camí de l'ermita",6a,81,3
5fd7950c6dfc313795a71c7f,Sikau tot,Laboratori,7c,81,4
5fd7950c6dfc313795a71c80,Magrana,Raco de la Finestra,6b+,81,3
5fd7950c6dfc313795a71c81,N.N.,Raco de les Espadelles,6c,81,3
