_id,route name,sector name,grade,ascents,stars
5fd761366dfc313795a6c836,Otono Jodorowsky,La palomera,7b,101,4
5fd761366dfc313795a6c837,Mon ami Janot,Bikini,5c,101,3
5fd761366dfc313795a6c838,Pajaro loco,Bikini,6c,100,2
5fd761366dfc313795a6c839,Chigo-chigo,Egocentrismo,7b+,100,3
5fd761366dfc313795a6c83a,La maldición,Furia Latina,6c,99,2
5fd761366dfc313795a6c83b,"L'Ecole A","L'Ecole",6a,97,3
5fd761366dfc313795a6c83c,Las dos golondrinas de la piscineta,Piscineta,8a+,97,4
5fd761366dfc313795a6c83d,Polka aérea febril,Cueva de las Escaleras,6c,97,2
5fd761366dfc313795a6c83e,A Media asta,Cueva de los cazadores,7c+,96,4
5fd761366dfc313795a6c83f,Recuerdos de áfrica,Cueva De Las Escalaras,6b,96,2
5fd761366dfc313795a6c840,En busca del unicornio,Aquest any sí,7c+,95,3
5fd761366dfc313795a6c841,Tu si que vales,Egocentrismo,7c+,95,4
5fd761366dfc313795a6c842,Maldito orgullo,Maldita Codicia,7c,95,3
5fd761366dfc313795a6c843,Coito luminoso en el valle del Tsui,La Surgencia,7b+,94,4
5fd761366dfc313795a6c844,Tope gama,El Vaso,7c,93,4
5fd761366dfc313795a6c845,Uno Lleno de Cerveza sin Plomo,El Vaso,7b+,92,3
5fd761366dfc313795a6c846,Leo,La Surgencia,7a,92,4
5fd761366dfc313795a6c847,La quilla,Nuit de temps,7b+,90,3
5fd761366dfc313795a6c848,El espolon de la rana,La Surgencia,7c+,90,3
5fd761366dfc313795a6c849,Juan por favor,Aquest any sí,7b,90,3
5fd761366dfc313795a6c84a,Legalizacion,Gran Bóveda,8a+,89,4
5fd761366dfc313795a6c84b,Paella pour les romains,Bikini,7b,88,3
5fd761366dfc313795a6c84c,Jovenes promesas,Gran Bóveda,7c+,87,4
5fd761366dfc313795a6c84d,A jaco por el morro,Eliminator,7a+,86,2
5fd761366dfc313795a6c84e,El chorreras o la belle inconue,Pince Sans Rire,8b,86,4
5fd761366dfc313795a6c84f,Citrus,Las Ventanas del Mascun,8a+,85,4
5fd761366dfc313795a6c850,Volver a nacer,Las Ventanas del Mascun,7b+,85,3
5fd761366dfc313795a6c851,Adios Pepito,Piscineta,8a,84,4
5fd761366dfc313795a6c852,Reflejada en tu mirada esta mi cuerda cortada,Cueva de los cazadores,7b+,83,4
5fd761366dfc313795a6c853,Carcel racional,La palomera,7b,82,4
5fd761366dfc313795a6c854,Espolón derecho,Rigole,6a,82,2
5fd761366dfc313795a6c855,Los jumbis,La fuente,5b+,82,2
5fd761366dfc313795a6c856,Lola se llama la cueva,Familia Manson,7a+,80,3
5fd761366dfc313795a6c857,Chao bambino,Bulder de Jon,7a+,80,3
5fd761366dfc313795a6c858,Peril rouge,Bikini,7b+,79,3
5fd761366dfc313795a6c859,God Txingu good,El Camino,6b+,79,3
5fd761366dfc313795a6c85a,Vía del kim,Las Ventanas del Mascun,8a,78,4
5fd761366dfc313795a6c85b,Con el culo al aire,Cueva de las Escaleras,6a,78,2
